user_id,age,income,gender,region,signup_date,score,num_logins,is_active,purchased,time_spent,num_clicks
60,37,69991.05434598593,Female,North,2020-02-29,0.3626839427785379,31,0,0,6.122030052539886,-1.8132112258749187
61,26,77076.64469439726,Female,North,2020-03-01,0.6757676835075145,31,0,0,21.250720086794672,9.318949872040822
62,33,13848.216752234697,Female,East,2020-03-02,0.5473435549946077,36,1,0,36.82395487765585,62.35379014235795
63,20,92503.259656946,Female,North,2020-03-03,0.5934500741769303,26,0,0,14.796179031558001,25.757026156382764
64,21,35769.69636411778,Female,South,2020-03-04,0.5596074188626433,28,1,0,33.528227530341724,44.98255787536785
65,42,57506.61643274267,Female,North,2020-03-05,0.5317363675415635,32,0,0,19.40243836005074,15.911929112285168
66,51,49180.782412678236,Male,East,2020-03-06,0.772648529176581,26,0,0,28.585783307109644,53.50204394090652
67,33,45249.05953008089,Other,East,2020-03-07,0.5776258044795458,26,0,0,20.91472363297955,5.879602252140632
68,35,79146.81784622486,Female,South,2020-03-08,0.6134464744419347,32,0,0,16.399628592092494,19.354623597328
69,34,60619.025541549,Female,West,2020-03-09,0.7661238695553829,33,1,0,43.54621855559313,71.34227963365271
70,30,81652.79322999748,Other,East,2020-03-10,0.9056804745503815,38,0,0,42.116291402902725,24.861752512190314
71,41,66400.76109661428,Male,South,2020-03-11,0.6145056379217348,39,0,0,36.56238334400128,50.17184693005229
72,54,60071.36787289522,Other,North,2020-03-12,0.5848361623709102,43,1,0,38.08110689632582,39.60308317916235
73,39,70715.07987105554,Other,North,2020-03-13,0.6451526024113472,37,1,0,34.44213598357852,46.592193146380104
74,50,50842.49713775119,Female,South,2020-03-14,0.7145769187741332,33,1,0,17.628202565295254,17.299903840404863
75,9,86827.68291739326,Other,South,2020-03-15,0.5742542810567685,36,0,0,16.148588285944207,29.89853411582081
76,37,68714.61416237164,Other,East,2020-03-16,0.6727799181893392,31,0,0,38.78423460998832,68.90766178610426
77,24,35710.861267414184,Female,North,2020-03-17,0.5264336718265675,32,1,0,24.244557540986587,69.21782041614182
78,24,54304.96053033708,Female,South,2020-03-18,0.5001970935547191,30,1,0,29.012662341730408,36.01546330741694
79,31,99964.16168058747,Female,North,2020-03-19,0.42067548347104705,34,0,0,18.04111142343854,34.52303613167375
80,8,79847.6382424403,Female,South,2020-03-20,0.6202803903398146,33,0,0,23.61567770073829,35.83269197018886
81,30,65105.95026815465,Other,North,2020-03-21,0.6242257416765049,32,1,0,34.60669561364728,51.229927087966
82,35,60667.09641628719,Other,West,2020-03-22,0.6404815662424057,39,1,0,11.547421231838118,37.148646815125176
83,53,72936.59152376097,Male,East,2020-03-23,0.5155671326066706,45,1,0,20.00317699371576,15.741229199119491
84,24,106608.82331218586,Male,North,2020-03-24,0.6521033948876686,35,0,0,30.009417061393144,33.637967202089705
85,26,78335.41521860952,Other,West,2020-03-25,0.7448443650513618,28,0,0,35.60492226274667,43.654294061820956
86,26,83288.08144080469,Male,North,2020-03-26,0.7583678303477077,31,0,0,21.181581540080387,12.76332634213686
87,38,99270.43454140097,Other,North,2020-03-27,0.6935079178337432,36,0,0,18.67671710203043,24.25760821003905
88,34,85839.92732217287,Male,West,2020-03-28,0.451355200744308,28,1,0,16.37946824372745,31.162857562899223
89,18,63296.79317974733,Female,North,2020-03-29,0.6219289296531717,32,0,0,27.35916824825765,47.99234808559265
90,43,63434.65449434218,Male,North,2020-03-30,0.6919709622752132,26,1,0,46.68927943364616,57.93867759017496
91,42,55444.635609496516,Female,East,2020-03-31,0.6175524433797872,38,1,0,19.010062507326836,41.843620196070816
92,42,83395.54157367027,Female,West,2020-04-01,0.6710115639563066,29,0,0,25.26414111209143,1.7366453697178557
93,27,87604.63583605125,Female,West,2020-04-02,0.4872054493245444,30,1,0,37.83925351359099,84.07176041790414
94,29,76379.68084841869,Female,South,2020-04-03,0.6459008311260229,40,1,0,39.70641301331762,60.1271861066916
95,26,89357.20216035374,Male,North,2020-04-04,0.5573693233006741,30,1,0,13.941639390101678,11.667597595760158
96,23,68724.41600527668,Other,East,2020-04-05,0.7081494326823379,27,0,0,38.621190874309995,57.13907305840502
97,38,74080.27195353656,Female,North,2020-04-06,0.5314360971650685,38,0,0,32.238654387058226,39.6184456986279
98,22,28354.98494320186,Male,North,2020-04-07,0.3298556430330045,34,0,0,16.801044903531757,-9.49691088032801
99,29,85658.22023054742,Female,South,2020-04-08,0.6551620035113581,32,0,0,17.75034086473552,23.779028725283542
100,21,69619.85819630534,Male,North,2020-04-09,0.6080935891200205,33,1,0,21.409167575746217,41.50452207757587
101,27,103969.20038188601,Male,East,2020-04-10,0.4195499475657026,27,1,1,12.600128774104377,30.83705122121973
102,29,12752.874716068818,Male,East,2020-04-11,0.5926150880147834,30,0,0,31.95676903878109,45.31926671840487
103,32,133854.67981516357,Other,South,2020-04-12,0.7107471770964685,30,1,1,27.689260004258383,50.362612474720116
104,24,82641.78759170788,Male,North,2020-04-13,0.6218800622480005,43,1,0,25.3366059778314,39.46918667214476
105,38,79222.43902391237,Male,East,2020-04-14,0.7527782863356611,34,1,0,27.855077573423376,39.550239687860945
106,43,54049.390418554816,Other,North,2020-04-15,0.5102592354542242,31,0,0,7.377157096081142,-0.7445897437990592
107,51,71085.48295142423,Other,North,2020-04-16,0.6741073616353771,32,0,0,56.28579580771523,67.96337480188804
108,44,49799.82246872276,Male,North,2020-04-17,0.82007641724661,34,1,1,40.93135499498504,49.3653362199924
109,37,59335.09012647136,Other,South,2020-04-18,0.812899674908876,43,0,0,51.30061595896471,70.97297776656642
110,26,94343.11129952715,Female,North,2020-04-19,0.510661315633913,40,1,1,11.823708254496392,27.418118708338532
111,15,61304.98716960123,Female,East,2020-04-20,0.32379634111504174,39,1,0,29.757980608385317,29.46896774619868
112,36,77027.82230749408,Other,North,2020-04-21,0.6288763446864835,32,1,0,24.334697376746313,10.758694388976387
113,34,88942.24660532574,Other,East,2020-04-22,0.49580983858563116,33,1,0,27.61418886710872,57.49485815708431
114,56,71775.4601393662,Male,North,2020-04-23,0.5642968056058204,34,0,0,35.3108586136835,31.374802978887608
115,41,67912.16628487877,Other,East,2020-04-24,0.7625702889794912,31,1,0,49.42509981170572,71.60405479337663
116,32,65770.50294432993,Male,East,2020-04-25,0.48912809238690624,29,0,0,21.546973404766593,31.80881847802762
117,20,103865.59648824071,Female,North,2020-04-26,0.47548374055451603,38,1,1,11.35330925414932,9.594272142830043
118,31,66290.48277334422,Other,North,2020-04-27,0.6027406997715459,33,0,0,26.97559222518401,44.18013689904756
119,39,81331.3044824616,Male,East,2020-04-28,0.4872050373536366,38,1,0,27.834705329923654,18.070670015245437
120,40,101154.06719765619,Male,West,2020-04-29,0.650779545530518,30,0,0,23.926276760528477,55.56510477082265
121,40,108998.399153179,Female,South,2020-04-30,0.6795791365157697,38,1,1,26.349966785278838,73.77812383363627
122,31,97717.68429798812,Other,West,2020-05-01,0.7166141294055108,30,1,1,16.76490286553301,40.25810064901145
123,56,84333.11008589457,Female,West,2020-05-02,0.61317321100564,39,1,0,17.81114300496018,11.00312190378949
124,13,49474.01673180744,Male,North,2020-05-03,0.49543600668236354,34,0,0,26.73760646679731,-0.12642799595359833
125,46,107653.76778511508,Male,South,2020-05-04,0.8444659098083374,34,1,1,46.820391289816946,68.02696678663196
126,62,39463.6627733616,Other,West,2020-05-05,0.5717660150695234,51,0,0,36.74703132782173,28.370554197417352
127,25,90418.10317049954,Male,North,2020-05-06,0.5975937067808132,31,1,1,49.65126363986972,58.34925433965743
128,33,44310.831409788996,Other,West,2020-05-07,0.6006966724222736,31,1,0,41.91298120247124,77.32920490059774
129,40,76611.21040132613,Female,West,2020-05-08,0.5348430091749761,30,1,0,22.54772554902624,53.66727295667436
130,27,77007.03289220364,Other,North,2020-05-09,0.6847880574683054,30,0,0,21.458684148835175,53.871275013102846
131,18,68100.42839609845,Other,North,2020-05-10,0.32683978248718487,30,1,0,12.146333118297633,17.266450937209576
132,37,82606.43189584362,Male,North,2020-05-11,0.389195457418813,36,1,0,12.002201064687425,29.051857531907153
133,15,101065.97195077951,Male,South,2020-05-12,0.5169386439109083,18,1,1,24.921069741673314,2.5257497977590937
134,37,73673.81127062088,Other,West,2020-05-13,0.5939792549641681,27,1,0,35.6384962132689,23.84272712875809
135,18,56121.11752395579,Male,North,2020-05-14,0.47554858472142936,43,1,0,26.197344943740134,29.733614331206976
136,57,76197.44022634548,Male,East,2020-05-15,0.8102269720043941,30,1,1,52.21976676770208,80.50514878746735
137,25,88059.70875825756,Male,West,2020-05-16,0.7208171321747895,27,0,0,36.39203030701904,40.91345519860541
138,32,43689.06614862714,Other,East,2020-05-17,0.4468114716744929,34,0,0,7.350536809084286,21.59557367343485
139,41,72027.8472797773,Male,South,2020-05-18,0.4570050712953153,33,0,0,14.86530770743408,2.021577547631626
140,20,84346.778341047,Other,North,2020-05-19,0.500354324645276,39,1,0,26.541696483509334,36.03467667986191
141,38,57207.453219052426,Male,East,2020-05-20,0.5032122609065063,48,1,0,24.931248436979324,40.658858523947366
142,44,101026.7975055477,Female,South,2020-05-21,0.4939712612762524,43,1,1,35.311231047666965,57.26566845691873
143,17,75248.9928144248,Male,North,2020-05-22,0.35803580012059016,34,1,0,16.181992406204614,14.26318016269753
144,34,74609.8264835107,Male,East,2020-05-23,0.6192265047858755,28,0,0,26.10116461556044,34.361451182599964
145,34,65914.20029437213,Other,East,2020-05-24,0.6048036478041362,39,0,0,11.476337514632988,-8.191876500250968
146,43,66550.63531407488,Other,South,2020-05-25,0.5394206230132761,32,0,0,16.206698938109596,19.492440455620354
147,19,55026.54481464734,Male,North,2020-05-26,0.6149352475323988,32,1,0,30.75980807341125,56.212938495313985
148,29,40401.71728507158,Female,North,2020-05-27,0.5147726913703264,37,0,0,25.261309564062536,28.896341378522116
149,43,127263.0165432345,Male,East,2020-05-28,0.48298276460873935,20,0,0,27.68308945139086,24.769028486630393
150,30,46783.49338787993,Male,East,2020-05-29,0.42134651974926524,30,1,0,23.46639305354322,42.22772270048758
151,39,51626.68026534275,Female,East,2020-05-30,0.6048920774934737,29,0,0,26.08644453401186,68.190507219129
152,34,30736.972887784457,Other,North,2020-05-31,0.7281504950448031,27,0,0,22.749823267652033,62.17382666075183
153,28,53271.7521563589,Male,South,2020-06-01,0.4758314448815396,35,0,0,21.41813708205267,31.76491738518003
154,33,42510.16111687671,Other,South,2020-06-02,0.5148462475305862,38,1,0,22.7256278328915,41.1008626482419
155,26,109279.61287414732,Other,North,2020-06-03,0.5165280038611095,32,0,0,36.96197721822606,72.63001377155709
156,26,93694.96991084081,Female,West,2020-06-04,0.7043885885431879,37,1,1,44.97935363146105,62.09261019585581
157,45,59384.57233751373,Female,South,2020-06-05,0.4202464825942226,24,0,0,14.123298114881592,25.28000924107027
158,41,128397.34089246768,Other,East,2020-06-06,0.6408783183477289,29,1,1,22.620305701851386,24.561884652803013
159,23,86527.16849726994,Male,West,2020-06-07,0.4311172781432874,38,1,0,5.86343513806878,43.142087557866695
160,37,72628.97139551307,Other,West,2020-06-08,0.533487227330749,29,1,0,22.358045868163682,39.846764571970226
161,34,16569.81144512652,Male,South,2020-06-09,0.4734473232419807,30,1,0,16.563057631646807,17.522916263195533
162,35,128297.60935589432,Male,West,2020-06-10,0.5870194089802003,35,1,1,52.48913937078461,59.60587389922394
163,42,47050.73960342097,Female,West,2020-06-11,0.6820643386573395,34,1,0,19.539101635519252,-2.4573030280380443
164,20,34219.35760111298,Male,South,2020-06-12,0.8113089809539228,35,1,1,37.09471402752976,24.515315542942563
165,54,77330.20008603935,Male,South,2020-06-13,0.5265520967019512,25,1,0,17.26623726232699,11.553865681672438
166,45,116037.01432697091,Other,West,2020-06-14,0.7128389929236135,28,1,1,32.32392524448619,55.94601212222045
167,35,101630.025682088,Female,East,2020-06-15,0.4612967340922316,27,1,1,17.424391283036936,27.543407102044853
168,48,78554.55854158872,Male,North,2020-06-16,0.6933794237036331,31,1,0,39.317044281446414,32.29011258026637
169,28,86005.74674011108,Male,West,2020-06-17,0.44262437573833785,33,0,0,24.3212781225047,17.71989761200183
170,24,103939.9188715024,Female,West,2020-06-18,0.5159079859413691,28,1,1,30.996510305534954,44.519508958464804
171,20,73554.15040494576,Other,East,2020-06-19,0.5383499009443424,46,1,0,16.70571047392773,46.81956135409992
172,22,60846.13756398577,Female,West,2020-06-20,0.6089237524261794,30,1,0,38.19460086343074,33.123582563242906
173,39,71584.49672042862,Female,West,2020-06-21,0.5846749471835154,29,1,0,21.49336961308196,34.825432598434496
174,47,64072.105165236826,Male,North,2020-06-22,0.6331710724217596,38,0,0,14.430227213164049,12.07781628471638
175,29,52282.78467379139,Male,North,2020-06-23,0.901923660542066,35,0,0,38.76766082071048,44.15168143335629
176,37,72543.70861786697,Other,North,2020-06-24,0.49527492222275027,32,1,0,23.421026775495278,12.845908219003046
177,36,35704.94590033973,Male,South,2020-06-25,0.7624833696610173,40,0,0,21.814338456080176,37.7560764685505
178,41,67835.94231626153,Male,South,2020-06-26,0.6200618034593417,41,0,0,36.63873768664539,40.33601043518488
179,33,48034.22338300977,Female,North,2020-06-27,0.30416066310326006,28,1,0,5.575628638220817,1.9753758113211202
180,64,47742.24658568589,Male,North,2020-06-28,0.29644455875084974,28,0,0,4.800426840088436,21.005479133020184
181,44,75573.99694574803,Other,South,2020-06-29,0.5673459383436064,26,0,0,25.530158762392716,48.73677415456316
182,28,125084.46940074094,Female,East,2020-06-30,0.39398074314276044,28,0,0,26.30217134798534,23.245544528211
183,21,90837.56272771858,Other,West,2020-07-01,0.6792567585612727,37,1,1,18.408321111290483,28.38491062270021
184,38,43076.827179849795,Female,West,2020-07-02,0.389717086491188,40,0,0,26.943551601027995,48.62061539981548
185,26,51143.30181639744,Male,North,2020-07-03,0.5507187475909301,38,0,0,3.188678347588958,1.3935040436901582
186,44,70805.52689303392,Female,East,2020-07-04,0.4596037761177306,34,1,0,23.988849573688537,41.24157739639846
187,47,47495.03114893898,Female,South,2020-07-05,0.7381291686701751,31,0,0,21.91887090196674,23.716090111058485
188,36,67334.40683981313,Male,North,2020-07-06,0.4992086225319755,40,1,0,14.478881823389276,13.630087435649829
189,22,86860.77516352062,Male,East,2020-07-07,0.7375262323211906,34,0,0,50.567555617360014,51.755095989962534
190,23,51697.563661959255,Other,East,2020-07-08,0.7613284805180047,27,1,0,24.37815531221654,57.37151812807289
191,41,78743.934910489,Other,East,2020-07-09,0.5928904091348827,36,1,0,26.117632393547602,26.687526222403278
192,44,36994.91040030966,Male,South,2020-07-10,0.4775106051345104,34,1,0,10.820866156344042,2.0491604320473336
193,39,58255.510018087116,Male,South,2020-07-11,0.5391354365500254,41,0,0,31.952982804846993,25.85819590011924
194,25,86540.69710105199,Male,West,2020-07-12,0.6687490965487998,23,0,0,34.183137013705526,45.70581657802156
195,27,34434.583323256265,Female,West,2020-07-13,0.7158065371897347,31,1,0,37.70931280124475,33.76784939282226
196,35,87640.8192201824,Female,East,2020-07-14,0.36245700890250476,28,0,0,27.619258986090365,25.216786153888805
197,23,77047.61425694835,Female,East,2020-07-15,0.564714218423709,25,1,0,22.03404210757971,40.628607385642
198,40,71023.73913291989,Male,South,2020-07-16,0.6651732709942204,27,0,0,40.67787289277028,59.61198092612409
199,38,76994.74417992157,Other,West,2020-07-17,0.4455140219989769,34,1,0,34.947191809454544,25.25160363677414
200,22,98827.7957149167,Male,East,2020-07-18,0.4329961827352087,32,1,1,22.329281606396535,39.90042610829386
201,35,71225.7813404722,Female,West,2020-07-19,0.5244172372205367,37,1,0,12.535939430888414,16.78854381645482
202,31,52034.97400734351,Female,West,2020-07-20,0.5727797114878748,30,0,0,13.725509378780643,34.90058073329
203,44,70540.18880994781,Male,East,2020-07-21,0.5650610743460507,32,0,0,29.85048465257427,60.075472289865026
204,40,79602.05903599199,Male,South,2020-07-22,0.7199830870733465,33,1,0,21.32999058862758,3.5988768937979927
205,15,58923.13416554002,Female,East,2020-07-23,0.4212376004138759,36,1,0,5.521724122387543,18.6476967788996
206,29,61569.81574038329,Female,East,2020-07-24,0.4358988074470901,34,0,0,28.4528664529027,61.51090525114987
207,44,50772.684611388955,Female,West,2020-07-25,0.4710294192413756,27,1,0,16.608347368893643,24.735586566977048
208,37,50793.82431515164,Male,East,2020-07-26,0.8595580644829487,28,0,0,62.87411446650134,92.05960459226188
209,32,43316.53007644819,Female,South,2020-07-27,0.629995330459009,42,1,0,21.77513293685456,31.68222044709433
210,68,114561.62378973898,Female,East,2020-07-28,0.648722036280561,24,0,0,24.21890509340856,46.17594778035998
211,44,43721.47967117574,Other,South,2020-07-29,0.6286775381054134,21,1,0,31.882606216238283,47.19973904553849
212,48,60443.99096795694,Male,South,2020-07-30,0.45267452306559763,31,1,0,22.416004092217243,-1.1947801855689022
213,41,60930.72465124249,Other,West,2020-07-31,0.7052216892065613,33,1,0,30.893123304079218,38.34302928467904
214,41,87148.77546975222,Other,North,2020-08-01,0.576302990997602,34,1,0,24.854004270063946,29.52302235541464
215,20,66716.60789496312,Female,North,2020-08-02,0.6912838531286185,34,0,0,63.53609410847038,93.30368691063804
216,31,92834.07104512346,Male,West,2020-08-03,0.5131012963875655,28,1,1,39.697266911580485,69.25914212652877
217,36,50182.80985990133,Female,East,2020-08-04,0.35042229461874586,36,1,0,24.204240949316798,28.050461014098417
218,34,69935.88402852952,Male,West,2020-08-05,0.6853214931101985,25,1,0,18.58526520780279,5.787701972060706
219,30,55031.2022495468,Other,South,2020-08-06,0.5034447061539162,21,1,0,21.91590455828132,33.08391112248597
220,33,111533.13586596822,Male,North,2020-08-07,0.5455258066069625,35,1,1,31.154104187849377,28.861112702582226
221,49,49657.31170133767,Female,West,2020-08-08,0.6470912332465578,33,0,0,36.60129664789764,38.49077011833703
222,20,61818.249337285204,Female,East,2020-08-09,0.3733917024958668,28,1,0,29.578700439441143,74.18368875981011
223,35,69062.41867647631,Female,West,2020-08-10,0.6505463586284226,29,0,0,22.863057814699083,19.55609259542865
224,21,66313.65184549111,Male,North,2020-08-11,0.5294019676591576,35,1,0,23.437729264055914,6.995926150349902
225,30,67399.06153463044,Other,West,2020-08-12,0.30548857075146263,37,1,0,6.196836827701266,17.109484349139088
226,44,58114.67693402054,Other,West,2020-08-13,0.412105743998819,37,0,0,31.892227063291287,52.0656476111489
227,28,73145.1842543029,Male,North,2020-08-14,0.6849285895918242,39,1,0,37.81005738499416,62.33188699893296
228,17,72109.64148359417,Female,South,2020-08-15,0.5424763415051947,42,0,0,19.33801083074608,37.73718596686141
229,28,102814.2937347218,Other,South,2020-08-16,0.6222191938281648,31,0,0,30.248642686259757,41.50733100991896
230,41,130267.39485533258,Female,North,2020-08-17,0.6638043381245678,25,1,1,30.374289238055468,41.82823398519965
231,27,54757.60820835472,Male,West,2020-08-18,0.5593821833892474,33,1,0,16.372878169013017,35.3781395635592
232,38,35490.6246526005,Female,North,2020-08-19,0.8638152477849836,34,0,0,48.173348439140256,86.75427067798492
233,25,63922.3433129043,Other,South,2020-08-20,0.6918543918319058,29,1,0,31.90320190196534,22.5632652710645
234,33,133471.94157709114,Other,East,2020-08-21,0.7973187433731851,33,1,1,30.58614224171736,30.63760422466426
235,54,51825.046154161035,Female,West,2020-08-22,0.44344295971281206,37,0,0,10.983839166688131,23.697977117573757
236,46,102532.36340290864,Male,South,2020-08-23,0.5461926122211417,31,1,1,33.12463115968531,46.88531649263745
237,3,97784.39300181395,Female,West,2020-08-24,0.875303460298341,32,0,1,42.070069374397534,27.832571021253163
238,38,68245.98400344649,Male,North,2020-08-25,0.6374748191880248,44,1,0,21.73983122241429,19.662766820616323
239,30,73124.01421061208,Female,East,2020-08-26,0.709419119798603,29,0,0,26.94550709915665,39.56942201576647
240,35,103252.7327995696,Other,North,2020-08-27,0.7823668295801655,33,0,0,35.26170794687639,46.029152019893466
241,23,69334.78714365957,Male,East,2020-08-28,0.43287108829774557,44,0,0,20.117302852263236,20.768364528347924
242,27,78069.43252161857,Male,West,2020-08-29,0.48346268240247875,28,0,0,23.676364910891937,65.94029514888136
243,44,54311.0732531295,Male,West,2020-08-30,0.5884801543055723,33,1,0,8.789705722418592,11.053247054761162
244,44,54480.53801000507,Other,North,2020-08-31,0.6056580139516546,35,0,0,28.45873548040166,40.46209110356376
245,29,53409.6250696699,Female,East,2020-09-01,0.6488829697836206,30,0,0,17.008226230841522,24.105167540733614
246,32,51790.19091096087,Other,East,2020-09-02,0.7012635832626626,30,1,0,45.74690320933142,62.645975106343144
247,33,82905.83119801542,Male,West,2020-09-03,0.67676415378566,24,1,0,40.883650184724004,53.71464213743436
248,33,49743.29960578388,Female,North,2020-09-04,0.4367631700013036,43,0,0,31.221646802617773,9.352653992591808
249,54,79555.50392250351,Other,East,2020-09-05,0.38061653740271495,34,1,0,-7.4611917052150005,-24.552621706615042
250,37,43210.777447255416,Male,West,2020-09-06,0.5033049824413504,38,0,0,19.65690589532256,20.83111792032137
251,19,74362.99840782773,Male,South,2020-09-07,0.47170268417558886,36,1,0,20.446546169374475,38.77130493763616
252,43,91417.65201071542,Other,North,2020-09-08,0.4905260541197058,26,0,0,27.82363722515046,31.681651389983124
253,59,31932.85637566888,Other,South,2020-09-09,0.8566921259435583,34,1,1,47.559891279167765,49.35721523982118
