user_id,age,income,gender,region,signup_date,score,num_logins,is_active,purchased,time_spent,num_clicks
62,23,68950.11631424085,Other,East,2020-03-02,0.3553966485081342,35,1,0,14.741013611992619,30.097344404274338
63,36,20603.915635117213,Male,West,2020-03-03,0.5666840901220299,35,1,1,26.248828927094706,59.38724507640491
64,40,73410.33536905318,Male,West,2020-03-04,0.5283682151237847,33,1,1,27.389673184684874,51.85594191707155
65,27,94386.07475104583,Female,North,2020-03-05,0.7158168830268326,40,1,1,40.433032850138645,68.65848916025624
66,34,94460.69321286216,Female,West,2020-03-06,0.7156842189499268,28,1,1,33.38908033845587,42.66547743100198
67,22,121944.4845271011,Female,South,2020-03-07,0.5830918249813307,24,0,1,29.409491719166624,40.358868525256504
68,56,94251.00295134923,Male,East,2020-03-08,0.8129679025154295,23,1,1,40.23539391020305,66.95778602575095
69,29,67349.59953208927,Female,North,2020-03-09,0.5877252957597485,28,0,0,26.658930616637818,50.73109616944619
70,46,55760.98037790865,Other,East,2020-03-10,0.59411043239494,31,1,1,27.827929032369706,37.96318454506684
71,27,54599.567209146,Male,West,2020-03-11,0.24529092698044658,35,0,0,7.374865772736889,7.8677547753619415
72,20,78772.36821804305,Male,East,2020-03-12,0.6330645650361812,30,0,0,24.904420895727217,61.318126430097095
73,40,67665.63531406592,Female,North,2020-03-13,0.5889403945243534,36,1,1,24.484081301028528,59.61352577433802
74,29,45446.506768441286,Male,East,2020-03-14,0.42419306365940435,26,0,0,15.552796136511034,31.89844826350936
75,40,61239.046584183554,Female,East,2020-03-15,0.78138545626747,26,0,0,45.89576955143233,48.70330294690751
76,24,93404.47687135442,Female,East,2020-03-16,0.7065290313860619,25,1,1,34.34901477902051,43.57693156376958
77,30,82885.90566463923,Other,South,2020-03-17,0.5692855104710152,31,1,1,38.110007929236716,55.10035789009916
78,27,89189.27736164397,Male,South,2020-03-18,0.49290098559532664,42,1,1,26.298650411325937,56.228978345453655
79,46,71462.73166144015,Female,West,2020-03-19,0.6715458880141404,24,1,1,33.01875666518504,47.18309266302401
80,34,60226.56113965563,Female,North,2020-03-20,0.44928135872680536,34,0,0,18.131152783239497,15.285897198325603
81,34,83998.13225927437,Female,South,2020-03-21,0.4700949786912442,35,1,1,16.606178203127687,35.04312011528716
82,54,55095.05195716388,Female,East,2020-03-22,0.5523509297952801,33,0,0,24.477962583493518,25.90366911191498
83,37,55614.33987492258,Male,South,2020-03-23,0.6271662720384794,22,1,1,29.07778198234231,54.73755455112281
84,19,72089.25245537166,Male,North,2020-03-24,0.4599658718286781,37,0,0,24.568769388530125,27.227092260056132
85,32,62773.308351586784,Male,South,2020-03-25,0.6228078314942093,33,1,1,22.36737738785446,25.413343340624117
86,21,32187.30333637882,Other,South,2020-03-26,0.6694235566670347,26,1,1,27.113953191469268,41.627701055893525
87,32,87792.87757381453,Other,West,2020-03-27,0.7252446603650616,34,1,1,37.177128997634924,44.601047191444536
88,14,50446.977402575314,Female,West,2020-03-28,0.6645189672797929,35,1,1,26.980533143387227,19.571204988389336
89,40,55722.45931739295,Other,North,2020-03-29,0.5763663710829895,32,0,0,25.57055721552827,29.30486599606724
90,47,42143.21842449915,Female,West,2020-03-30,0.6782547958303914,33,1,1,29.766838976440486,49.76881924360301
91,48,95074.57814923831,Female,East,2020-03-31,0.5998784759682814,24,1,1,23.25429465221863,26.80863682432384
92,36,69947.5877839056,Female,West,2020-04-01,0.5220627785193425,23,1,1,29.550509244195855,48.252446081144015
93,34,41171.91995088311,Other,West,2020-04-02,0.5938605114232915,17,0,0,32.70816055523612,47.32376406923872
94,40,45493.09891156405,Female,East,2020-04-03,0.7614454578250784,35,1,1,43.40454452568609,73.49251093576765
95,42,96803.0443247328,Other,South,2020-04-04,0.6548674244823199,32,1,1,30.7858968231846,59.46573500372512
96,41,78252.57688978658,Male,South,2020-04-05,0.4629100264148932,33,1,0,34.41812212816519,51.22563623113541
97,45,69391.16826116145,Other,East,2020-04-06,0.5413229504201319,25,0,0,27.305509304164435,47.72128724571826
98,45,34649.43750667822,Other,North,2020-04-07,0.6333073347765246,23,0,0,24.245453683268984,35.30894440889647
99,43,66514.73578437186,Other,West,2020-04-08,0.6902869713085893,34,1,1,31.198072326391788,35.34446059057029
100,41,51139.589086282795,Female,North,2020-04-09,0.5550535478636347,24,1,1,28.034575174168392,52.67246511260072
101,24,90809.6301576681,Other,East,2020-04-10,0.8652006193158986,32,1,1,40.515069915548,63.26854151623288
102,34,74779.29212731382,Female,North,2020-04-11,0.638150937515842,38,1,1,31.349080445886877,34.19591631429101
103,35,90404.10367022069,Female,West,2020-04-12,0.5238018907152924,24,1,1,26.89526233196381,54.96454852675162
104,40,61845.127161914264,Male,West,2020-04-13,0.3636547646784044,30,1,0,20.370416357970996,32.42698244782655
105,43,93998.54458465813,Female,South,2020-04-14,0.576392761044088,28,0,1,30.78490523628599,51.05146832196286
106,45,59891.037684450486,Female,North,2020-04-15,0.5593170117818907,33,1,1,26.712198110818605,32.08452975517625
107,43,81857.7847814493,Female,West,2020-04-16,0.64692463732601,31,1,1,32.78559604088842,56.41505178775588
108,31,71162.06011254484,Female,North,2020-04-17,0.5850357588280944,32,1,1,30.641526362986205,61.08194149969273
109,34,47964.00477495773,Male,West,2020-04-18,0.5668199849332176,35,1,1,31.053698933070393,52.839979805365964
110,34,83718.73908798663,Other,North,2020-04-19,0.5690927542999479,30,1,1,33.05905007712383,65.95677819257622
111,28,53119.514167571986,Other,West,2020-04-20,0.5480029784795422,35,0,0,22.949069997253524,37.406154577478205
112,26,69429.56806221815,Other,West,2020-04-21,0.5867721774707111,29,0,0,23.726371288167382,34.770339670560155
113,44,85000.81605058035,Male,North,2020-04-22,0.4346578999113708,27,1,1,25.431131682238888,49.221948281781096
114,5,53145.55240968446,Other,North,2020-04-23,0.5800191640012987,40,1,1,40.26953340005997,56.77224623205892
115,29,58300.04847171238,Male,West,2020-04-24,0.4436072699152894,28,1,0,30.141155697981773,22.21848478208824
116,29,74758.1916721083,Other,South,2020-04-25,0.34211415627193875,26,1,0,23.66132826760086,33.91730924279836
117,37,47383.64942512805,Other,South,2020-04-26,0.5350627457678933,37,0,0,27.029063547331607,44.512241018427574
118,55,72256.69336878114,Other,West,2020-04-27,0.7329252581405837,29,1,1,36.24246847694808,65.49629473937227
119,31,52591.64547431922,Other,East,2020-04-28,0.7374578726488198,26,0,0,37.88765268335103,73.44559140103273
120,50,82048.46014224789,Male,South,2020-04-29,0.5979693373911373,32,0,1,24.525402256747228,44.91240308078946
121,48,113556.07885391089,Male,East,2020-04-30,0.6182255274504889,31,1,1,23.910222943561184,38.65497638390066
122,26,92467.96749442427,Other,East,2020-05-01,0.5482003444529063,30,1,1,26.289116529005085,39.490385239801086
123,25,80489.78249235444,Male,East,2020-05-02,0.5384423929864542,25,1,1,32.746508999993644,38.081307134259774
124,38,38553.86059426373,Female,East,2020-05-03,0.5435397089747017,31,0,0,22.005961384777507,39.299651559708835
125,23,89487.47889020322,Male,North,2020-05-04,0.714589574405109,27,1,1,40.79501236590162,54.94756948077247
126,38,44165.52806457977,Female,North,2020-05-05,0.7285374503465297,36,1,1,35.61651437645463,69.85547714719388
127,26,83258.03177185789,Female,West,2020-05-06,0.7321858591638297,24,0,1,40.96211646843661,71.90741865278758
128,32,74457.54260140256,Male,South,2020-05-07,0.6122085557900401,34,1,1,32.731048480874435,47.321638030939084
129,30,87246.73238140027,Male,East,2020-05-08,0.5676799054603162,41,1,1,36.46192097267898,54.25880573745808
130,31,71637.06550625786,Other,South,2020-05-09,0.9419989785756381,37,0,0,52.73601921783555,64.34527587124259
131,37,77545.39144572083,Other,West,2020-05-10,0.5364839728892614,27,1,1,29.636680845898155,56.331030309217645
132,38,35233.393030155086,Male,South,2020-05-11,0.6716731054067896,31,1,1,35.774986975579814,63.91786553095666
133,5,52156.7349868731,Other,East,2020-05-12,0.4688191823174537,34,1,0,16.424692291926817,28.44082310964296
134,39,67475.02559128408,Other,West,2020-05-13,0.6530938400858133,28,1,1,30.43124073960546,49.99630075569378
135,21,74015.0041542628,Male,East,2020-05-14,0.6291240375561208,29,1,1,32.45882357530094,51.41181106685132
136,32,66775.30983101911,Other,South,2020-05-15,0.4664705319669642,34,1,0,13.189799533281727,23.86260967062786
137,28,72206.92877482557,Other,West,2020-05-16,0.5829968583510711,26,1,1,33.992849036275345,66.13955090955386
138,41,73925.15096379728,Other,North,2020-05-17,0.6580556611462164,33,0,0,43.49896866365049,82.52908731762241
139,36,62667.324476097565,Male,North,2020-05-18,0.5975588264298473,22,0,0,38.987541428777725,79.87541901715964
140,28,56279.55903256477,Female,North,2020-05-19,0.5312303887324472,42,0,0,35.90828816436438,49.047855453936535
141,50,21091.818087955184,Other,South,2020-05-20,0.5981236483580328,30,1,1,35.68653296040863,42.60225743495824
142,37,62293.83740908092,Other,North,2020-05-21,0.5563905350390402,30,1,1,20.893724518361584,28.302440624015112
143,36,113579.40545485618,Other,East,2020-05-22,0.5872844101676387,37,1,1,25.199703358796125,25.77533734062353
144,26,83254.39122779977,Other,North,2020-05-23,0.6976599217877286,33,0,1,33.48520695654558,40.442619068919726
145,32,60073.13909067802,Other,East,2020-05-24,0.6102179009061586,38,1,1,22.150175110556845,22.899951018097976
146,27,76714.60536266881,Other,North,2020-05-25,0.7648005850665066,27,1,1,41.31860034911034,71.27705841492781
147,33,114533.63756828265,Female,South,2020-05-26,0.5593677498578238,22,1,1,26.472930107711967,39.51460412767717
148,51,64700.04716809001,Male,East,2020-05-27,0.6415015399940754,30,1,1,30.89769317344794,59.860445896792044
149,20,35863.58561922974,Female,North,2020-05-28,0.7494927464469961,32,1,1,35.04444515085207,60.20955191378407
150,33,66597.25767333349,Male,South,2020-05-29,0.5047289275632204,36,1,1,28.04580215070457,43.36732660567394
151,27,94272.56786209052,Other,North,2020-05-30,0.4459297434599398,29,0,0,17.630794555646084,32.8412185978778
152,42,51917.03079632361,Other,West,2020-05-31,0.7443122543319626,31,1,1,40.29418515336408,53.417436614759744
153,14,48345.15339083387,Male,West,2020-06-01,0.8303930303788345,26,0,0,48.98869696209107,62.03636446947951
154,36,73097.18291696587,Other,South,2020-06-02,0.6184000215602138,32,0,0,29.601921944045692,46.491105142527694
155,29,68417.09690462492,Male,North,2020-06-03,0.5356657158264971,35,0,0,27.230069274137133,58.44652421344979
156,35,65459.187004153115,Male,West,2020-06-04,0.7349978890427943,37,1,1,35.917693376639775,75.84543524278604
157,47,52817.439786158975,Female,North,2020-06-05,0.6962887238473947,31,1,1,38.49838625273111,50.22710156102283
158,28,87489.01796194354,Male,West,2020-06-06,0.5273166609961687,32,1,1,32.49137291537741,54.574870746621116
159,48,66693.71816029563,Female,West,2020-06-07,0.7028032594251722,32,0,0,33.95973156696522,53.97886865017758
160,28,67954.85060209536,Male,North,2020-06-08,0.4749033132868203,31,0,0,18.26219790255019,45.694854045914354
161,34,62936.877914207194,Male,North,2020-06-09,0.5404707888816205,38,1,1,25.225347218042646,42.41129436489774
162,44,90273.86887753288,Female,South,2020-06-10,0.8120367746942868,35,1,1,40.392643333245005,70.94304482980847
163,30,54732.481604839224,Other,North,2020-06-11,0.6668726446764786,24,1,1,29.55116530517384,52.29341234206346
164,35,76496.93309332748,Male,East,2020-06-12,0.6077697266386229,28,0,0,35.83812374451697,43.93170087283927
165,38,86128.19845002775,Male,West,2020-06-13,0.551965982727949,35,1,1,26.93601971133613,41.34190415748972
166,40,77492.31241679881,Other,South,2020-06-14,0.6533361994958001,28,0,0,21.78998786510832,55.706530727715034
167,48,51500.86950855981,Other,East,2020-06-15,0.5658585755369693,29,1,1,21.085020590113462,24.083677554299353
168,38,55637.90106484352,Male,North,2020-06-16,0.6229356513344361,23,1,1,30.15100199245532,49.54366259322736
169,31,75121.36504646405,Female,East,2020-06-17,0.5761667888473945,30,1,1,32.401922315732676,45.60015943093998
170,26,50777.44566728553,Male,West,2020-06-18,0.717949965030149,28,1,1,30.405846507463288,42.5831037330468
171,36,101231.49140239148,Other,South,2020-06-19,0.6100592093913618,39,1,1,30.008550705260124,71.51258561196798
172,24,66282.05222088334,Other,North,2020-06-20,0.49286602038780114,31,0,0,23.840107307728452,16.36800852420104
173,35,91223.46862329256,Other,West,2020-06-21,0.7196458196587867,24,0,1,38.73009860500295,63.88006151652817
174,26,67005.19901997817,Other,South,2020-06-22,0.7093606867806731,24,0,0,34.79950886888957,50.716160552550825
175,46,91294.98828665189,Other,West,2020-06-23,0.38999794284409284,32,1,1,22.243393322837665,48.05527617918383
176,29,96104.75531242021,Other,East,2020-06-24,0.6768989139424108,38,0,1,33.791858724713244,57.63352151181144
177,36,90200.49309191067,Male,West,2020-06-25,0.48578823670407084,32,0,0,18.976815879860798,12.49424440018203
178,32,68531.39600381738,Other,East,2020-06-26,0.4554989043063573,31,0,0,14.810509661328418,35.03911859728217
179,43,70559.74301975309,Male,North,2020-06-27,0.68894058425386,27,0,0,39.64437488709339,48.22803590431164
180,2,93780.89596567514,Female,West,2020-06-28,0.6760163617665357,31,1,1,40.90422341995324,45.10863987358424
181,37,69343.68409098922,Female,South,2020-06-29,0.7372221185712223,24,1,1,37.35799609030474,55.7011189981364
182,37,60034.05072742557,Male,North,2020-06-30,0.5843923630788441,23,0,0,33.96826786502929,55.8246590520185
183,41,67108.73837582517,Female,North,2020-07-01,0.4837054935565384,31,1,0,25.3529574789074,32.2876347636114
184,48,96978.52560498405,Other,West,2020-07-02,0.5932013064763757,26,0,1,23.448231449615413,40.9599760289976
185,27,79957.30466120652,Male,North,2020-07-03,0.4298159478631153,24,1,0,16.377572517090698,40.06578726366706
186,31,117604.52049595972,Male,North,2020-07-04,0.7671786559505633,23,1,1,39.401705384104645,58.75662689915796
187,32,76217.91190771249,Male,South,2020-07-05,0.5912240395813356,36,1,1,23.722096743638616,38.65890826958311
188,46,75321.24796043278,Male,West,2020-07-06,0.5383604940266166,29,0,0,24.520907577316947,50.29976669334006
189,30,82269.78060693882,Other,South,2020-07-07,0.5908631792742236,32,0,1,28.481280725202666,35.70575431507298
190,26,65818.6141688892,Male,South,2020-07-08,0.5546248018210628,28,1,1,30.321072016861795,51.01326636656658
191,36,42809.635925183014,Other,East,2020-07-09,0.6810105417529474,43,1,1,29.896566669219133,46.32655980756742
192,35,83136.54993504866,Male,East,2020-07-10,0.4542365484469287,23,0,0,26.639741633742826,32.262608546922635
193,40,56593.43812776535,Female,East,2020-07-11,0.7181278637029785,31,0,0,35.22634647549664,40.39798387446534
194,51,100689.5254262485,Male,North,2020-07-12,0.3055677230392425,28,1,1,16.97097874032691,22.40225663506825
195,19,90164.52359584627,Male,West,2020-07-13,0.5661584784544201,29,1,1,23.838341067857925,54.14226894803433
196,21,48850.87785536109,Female,West,2020-07-14,0.6072086389559174,35,1,1,25.490952631239594,24.757582878806563
197,55,72356.81182299755,Male,South,2020-07-15,0.7868498374100236,31,0,0,34.52415228637243,41.94315062346879
198,24,64333.0093766616,Other,North,2020-07-16,0.5666054643441902,31,0,0,32.262862622334794,35.04453893115326
199,26,57547.83285074626,Other,East,2020-07-17,0.4374831496857026,31,1,0,24.195327751113002,33.86834884013974
200,31,73741.02461860645,Female,West,2020-07-18,0.6061344021812136,37,1,1,29.02690171150484,43.986396771834684
201,5,71934.68517598607,Female,South,2020-07-19,0.7262355844562006,38,1,1,39.02704666157826,46.63095875909444
202,22,95521.45419847264,Male,East,2020-07-20,0.780168983723239,45,0,1,47.282098366730494,68.65099496591131
203,22,68881.5350765625,Other,West,2020-07-21,0.5656700348359626,34,1,1,23.332698996737754,37.56594964330881
204,29,86031.6718139359,Male,South,2020-07-22,0.5602617334540038,23,0,1,27.660514786827125,36.89812124165914
205,41,72016.53751280636,Female,East,2020-07-23,0.7096139624077076,27,1,1,33.69652570257797,52.107919429811446
206,40,90726.1022459091,Male,East,2020-07-24,0.7110655970336294,31,1,1,44.89986864999963,64.3364843802171
207,25,35011.97187954107,Female,West,2020-07-25,0.7948325407309716,34,1,1,37.56938298334125,60.63428553161977
208,33,54188.23117502758,Other,West,2020-07-26,0.6036116750726974,23,0,0,27.985989622760478,51.929538697465965
209,28,93238.60947842117,Female,West,2020-07-27,0.5440683038982385,34,1,1,31.26244747065948,44.76476184070537
210,36,75944.90233773735,Other,South,2020-07-28,0.5835492490746803,31,0,0,37.49498408182968,63.069436897656125
211,29,75686.69333672833,Male,East,2020-07-29,0.7356177371378092,25,1,1,34.54692956361314,53.1078354966985
212,33,57385.29935436015,Male,West,2020-07-30,0.6618686691187364,37,1,1,26.401187205890384,42.20181923916154
213,32,72280.8238751368,Other,North,2020-07-31,0.5707467964261421,30,1,1,32.38779729604299,60.09129338487091
214,27,108134.40414544285,Other,North,2020-08-01,0.7617314880531084,29,1,1,45.3537414525425,75.90752838068688
215,50,74374.76939232633,Other,South,2020-08-02,0.550972171150727,27,1,1,24.067725983378935,35.23677144921584
216,32,69131.49165349302,Female,North,2020-08-03,0.7064666437706049,28,0,0,31.043322418221194,44.49743648002077
217,64,39293.72182404684,Male,West,2020-08-04,0.7114326737623198,31,1,1,29.225910104020294,24.828072653266045
218,36,75973.4447950703,Other,South,2020-08-05,0.6804455660310383,36,0,0,37.50053890189351,73.40861376517918
219,39,59670.12385771956,Other,South,2020-08-06,0.6139494659194401,37,1,1,30.804775975535843,43.927437984311254
220,33,73698.07271905344,Male,South,2020-08-07,0.6690324488255873,44,0,0,39.316298338904716,48.67896794762699
221,32,96318.36521112785,Male,East,2020-08-08,0.4811088792435442,31,0,0,29.924826252123527,61.13116758108963
222,26,46061.795192708734,Male,South,2020-08-09,0.7149669274437496,32,0,0,35.76781018803535,53.24994288437209
223,50,73945.513299792,Male,North,2020-08-10,0.6133461619499858,31,1,1,35.137474962021855,48.13560438124698
224,44,59223.93758828909,Other,East,2020-08-11,0.5852827859092878,26,1,1,28.6369400894317,34.98982733423834
225,41,95314.41642807689,Male,North,2020-08-12,0.6774388059555474,29,0,1,27.282539251026016,47.85077700746845
226,44,51944.7919127401,Male,East,2020-08-13,0.5056174181856954,26,1,1,21.960233505978167,26.071541777609756
227,24,64799.87280572729,Female,North,2020-08-14,0.4998330572795436,26,1,0,28.930216661376953,41.68503324018568
228,28,138581.3447530335,Male,East,2020-08-15,0.5777702896758963,32,1,1,23.39689460012676,25.614044446875962
229,30,62102.917362634114,Other,South,2020-08-16,0.32152186170989894,26,1,0,13.658549067391188,6.119315213114135
230,30,57561.40466956087,Other,East,2020-08-17,0.5565735254923061,35,1,1,32.56461078247944,33.516880835432474
231,38,64095.24467970611,Male,South,2020-08-18,0.5740264166135445,26,1,1,39.792405280387456,58.80260534604903
232,26,74283.8230700558,Female,South,2020-08-19,0.6157141180871544,33,0,0,29.82171609315442,54.49041622455884
233,33,102919.11591129082,Other,East,2020-08-20,0.8003445316481129,30,1,1,29.70980525105242,41.06995849894897
234,23,45507.39502361253,Female,North,2020-08-21,0.46039754007689354,32,1,0,28.544774048023186,51.53811203576993
235,41,103142.9195981518,Male,North,2020-08-22,0.6037541839069085,37,1,1,29.570570560503405,57.53243599860919
236,45,53502.70609273424,Male,West,2020-08-23,0.7044530637798693,25,1,1,33.678494264236754,44.348585790678655
237,21,62254.92842637155,Female,West,2020-08-24,0.6147502739813593,28,0,0,35.31871925377804,45.25311058906189
238,39,53729.88256212957,Other,East,2020-08-25,0.6807081087585745,40,1,1,30.027412792612044,44.682128454120914
239,57,39933.980820156736,Other,West,2020-08-26,0.4924690325662426,30,1,0,24.950101039407585,36.77289028766303
240,30,92698.5480977159,Male,North,2020-08-27,0.6383367762392509,42,1,1,25.695427682148846,37.1300339392856
241,48,47901.08690355085,Other,West,2020-08-28,0.6599839052468375,24,1,1,26.27067488009082,34.65521582100289
242,34,63974.57119431342,Male,West,2020-08-29,0.392866892589963,37,1,0,24.23681541387581,24.063040254346816
243,30,76681.69034540156,Male,North,2020-08-30,0.684446841107195,31,0,0,33.63411331811824,52.09999820225302
244,18,56806.32645567258,Other,West,2020-08-31,0.4111086014576009,28,0,0,10.85186469587936,18.65964437956448
245,36,62387.32784064941,Male,North,2020-09-01,0.6936052773176311,26,1,1,35.65666566931353,53.26659829005213
246,33,86858.30381285981,Female,South,2020-09-02,0.6615834553591964,34,1,1,29.38626913964297,55.33445277601448
247,45,51032.24215737313,Other,South,2020-09-03,0.7182971621942433,34,1,1,43.3726002090841,66.08882143366723
248,47,80373.56704459655,Male,South,2020-09-04,0.6377950039391752,37,0,1,30.53195123729236,50.7451589899499
249,33,72958.51191833601,Female,South,2020-09-05,0.48507449453021856,26,1,0,17.879249933735384,8.885947421981982
250,32,46999.873018385006,Female,East,2020-09-06,0.537793622899438,29,0,0,31.47306897784827,66.32780349167449
251,36,27032.304120738503,Male,East,2020-09-07,0.6285318860599473,31,1,1,35.67314096834622,35.548522871295106
252,33,26508.997134970665,Male,North,2020-09-08,0.48032395677428114,39,0,0,21.427060408195167,24.675562840754278
253,40,45327.88168393457,Male,South,2020-09-09,0.5075459516557791,30,1,1,35.16236309057404,50.606800595940356
